time,x_filter,u_filter,y_filter,vm_filter,psi_filter,r_filter,rudder_left_cmd,rudder_right_cmd,rps_readback,bow_readback,winddir,windspeed,GNSS_quality_fore,GNSS_quality_mdi,GNSS_quality_aft,n_bt_rps_cmd,x_raw,u_dop_raw,y_raw,vm_dop_raw,psi_raw_rad,r_raw_rad,kf_linear_x,kf_linear_u,kf_linear_y,kf_linear_v,kf_linear_psi,kf_linear_r,kf_linear_dist,kf_linear_speed,automode,bowstate,dist_m_lidar,dist_m_lidar_ma,velo_ms_lidar_raw,velo_ms_lidar_kf,velo_ms_lidar_ma
0.0,-1.374349594116211,0,-1.270723581314087,0,0.4668773412704468,0.21364998817443848,0,0.0,0,710,244,0.07999999821186066,4,1,4,0.0,-1.3861006498336792,0,-1.2652082443237305,0,-2.5103759765625,0.5615234375,-1.374349594116211,0,-1.270723581314087,0,0.4668773412704468,0.21364998817443848,1.0279395580291748,0.0025699473917484283,0,0,1.1920000314712524,1.0192000031471253,2.370000123977661,0.0025699473917484283,-0.019200003147125333
0.1,-1.3775242567062378,0,-1.2692335844039917,0,0.5275987386703491,0.21711137890815735,-60,101.24156146625799,0,0,244,0.07999999821186066,4,1,4,-6.141448020935059,-1.386043906211853,0,-1.2638986110687256,0,-2.39501953125,0.567626953125,-1.3775242567062378,0,-1.2692335844039917,0,0.5275987386703491,0.21711137890815735,1.0238481760025024,0.0027841483242809772,0,1,1.1920000314712524,1.0192000031471253,2.370000123977661,0.0027841483242809772,-0.019200003147125333
0.2,-1.3798258304595947,0,-1.2677923440933228,0,0.5867560505867004,0.22059904038906097,-60,101.24156146625799,0,-368,244,0.07999999821186066,4,1,4,-6.141448020935059,-1.3857166767120361,0,-1.2550761699676514,0,-2.3345947265625,0.57373046875,-1.3798258304595947,0,-1.2677923440933228,0,0.5867560505867004,0.22059904038906097,1.0332802534103394,0.007102129980921745,0,1,1.1929999589920044,1.0192999958992004,0.009999684989452362,0.007102129980921745,-0.019299995899200395
0.30000000000000004,-1.3814172744750977,0,-1.2643569707870483,0,0.6462557315826416,0.22411274909973145,-60,101.24156146625799,0,-368,247,0.07999999821186066,4,1,4,-6.141448020935059,-1.38566255569458,0,-1.253766417503357,0,-2.2796630859375,0.59814453125,-1.3814172744750977,0,-1.2643569707870483,0,0.6462557315826416,0.22411274909973145,1.0422393083572388,0.0071074157021939754,0,1,0.9459999799728394,0.9945999979972839,-2.4699995517730713,0.0071074157021939754,0.0054000020027160645
0.4,-1.3825641870498657,0,-1.26149582862854,0,0.7045213580131531,0.22783441841602325,-60,101.24156146625799,0,-368,247,0.07999999821186066,4,1,4,-6.141448020935059,-1.3856146335601807,0,-1.2525756359100342,0,-2.2137451171875,0.634765625,-1.3825641870498657,0,-1.26149582862854,0,0.7045213580131531,0.22783441841602325,1.0368410348892212,0.0025889843236654997,0,0,0.953000009059906,0.9953000009059906,0.07000020146369934,0.0025889843236654997,0.004699999094009422
0.5,-1.3833882808685303,0,-1.259086012840271,0,0.7648543119430542,0.23188342154026031,-60,101.24156146625799,0,-368,250,0.07000000029802322,4,1,4,-6.141448020935059,-1.3855584859848022,0,-1.251146674156189,0,-2.1533203125,0.634765625,-1.3833882808685303,0,-1.259086012840271,0,0.7648543119430542,0.23188342154026031,1.0321381092071533,0.0027119473088532686,0,1,0.7070000171661377,0.9707000017166137,-2.3499996662139893,0.0027119473088532686,0.029299998283386253
0.6000000000000001,-1.383974552154541,0,-1.2569411993026733,0,0.8252120614051819,0.2358921617269516,-60,101.24156146625799,0,-368,250,0.07000000029802322,4,1,4,-6.141448020935059,-1.3855085372924805,0,-1.249836802482605,0,-2.08740234375,0.6591796875,-1.383974552154541,0,-1.2569411993026733,0,0.8252120614051819,0.2358921617269516,1.027082085609436,0.0025063520297408104,0,1,0.7070000171661377,0.9707000017166137,-2.3499996662139893,0.0025063520297408104,0.029299998283386253
0.7000000000000001,-1.384389042854309,0,-1.2550218105316162,0,0.887071967124939,0.24010391533374786,-60,101.24156146625799,0,-368,250,0.07000000029802322,4,1,4,-6.141448020935059,-1.3828147649765015,0,-1.249605417251587,0,-2.021484375,0.628662109375,-1.384389042854309,0,-1.2550218105316162,0,0.887071967124939,0.24010391533374786,1.0091278553009033,-0.0017847975250333548,0,1,0.9430000185966492,0.9943000018596649,0.030000023543834686,-0.0017847975250333548,0.005699998140335061
0.8,-1.383963704109192,0,-1.25355863571167,0,0.9500281810760498,0.24397012591362,-60,101.24156146625799,0,-368,246,0.07999999821186066,4,1,4,-6.141448020935059,-1.385404348373413,0,-1.2469786405563354,0,-1.9610595703125,0.62255859375,-1.383963704109192,0,-1.25355863571167,0,0.9500281810760498,0.24397012591362,1.005250334739685,0.0024685547687113285,0,1,0.9430000185966492,0.9943000018596649,0.030000023543834686,0.0024685547687113285,0.005699998140335061
0.9,-1.3843529224395752,0,-1.2517809867858887,0,1.0123004913330078,0.2477371245622635,-60,101.24156146625799,0,-368,246,0.07999999821186066,4,1,4,-6.141448020935059,-1.3853588104248047,0,-1.2456685304641724,0,-1.8951416015625,0.62255859375,-1.3843529224395752,0,-1.2517809867858887,0,1.0123004913330078,0.2477371245622635,1.0017585754394531,0.002518774475902319,0,1,0.6740000247955322,0.9674000024795533,-2.690000295639038,0.002518774475902319,0.03259999752044673
