time,x_filter,u_filter,y_filter,vm_filter,psi_filter,r_filter,rudder_left_cmd,rudder_right_cmd,rps_readback,bow_readback,winddir,windspeed,GNSS_quality_fore,GNSS_quality_mdi,GNSS_quality_aft,n_bt_rps_cmd,x_raw,u_dop_raw,y_raw,vm_dop_raw,psi_raw_rad,r_raw_rad,kf_linear_x,kf_linear_u,kf_linear_y,kf_linear_v,kf_linear_psi,kf_linear_r,kf_linear_dist,kf_linear_speed,automode,bowstate,dist_m_lidar,dist_m_lidar_ma,velo_ms_lidar_raw,velo_ms_lidar_kf,velo_ms_lidar_ma
0.0,-1.671911358833313,0,-1.862048625946045,0,2.2319576740264893,0.30838605761528015,0.0,0.0,0.0,1620,84,0.28999999165534973,4,1,4,0.0,-1.6741762161254883,0,-1.8728907108306885,0,-0.8074951171875,0.25634765625,-1.671911358833313,0,-1.862048625946045,0,2.2319576740264893,0.30838605761528015,0.8805575966835022,0.08165065944194794,0,1,0.0,0.9,0.0,-0.8805575966835022,0.09999999999999998
0.1,-1.6725231409072876,0,-1.8649777173995972,0,2.2654874324798584,0.307503879070282,-73.4471564666511,77.49008843386149,0.0,-1620,106,0.23000000417232513,4,1,4,-27.0,-1.6741695404052734,0,-1.8724141120910645,0,-0.7855224609375,0.2197265625,-1.6725231409072876,0,-1.8649777173995972,0,2.2654874324798584,0.307503879070282,0.8724489808082581,0.07458851486444473,0,1,0.0,0.9,0.0,-0.8724489808082581,0.09999999999999998
0.2,-1.6729679107666016,0,-1.8669867515563965,0,2.2973790168762207,0.3069341480731964,-73.4471564666511,77.49008843386149,0.0,-1620,106,0.23000000417232513,4,1,4,-27.0,-1.6741615533828735,0,-1.8718183040618896,0,-0.758056640625,0.250244140625,-1.6729679107666016,0,-1.8669867515563965,0,2.2973790168762207,0.3069341480731964,0.8647952675819397,0.0675392597913742,0,0,0.0,0.9,0.0,-0.8647952675819397,0.09999999999999998
0.30000000000000004,-1.6732903718948364,0,-1.868291974067688,0,2.3265907764434814,0.3063700795173645,-73.4471564666511,77.49008843386149,0.0,-1620,106,0.23000000417232513,4,1,4,-27.0,-1.674155354499817,0,-1.871341586112976,0,-0.736083984375,0.250244140625,-1.6732903718948364,0,-1.868291974067688,0,2.3265907764434814,0.3063700795173645,0.8575708270072937,0.060502856969833374,0,0,0.0,0.9,0.0,-0.8575708270072937,0.09999999999999998
0.4,-1.6735241413116455,0,-1.8691158294677734,0,2.353847026824951,0.30532577633857727,-73.4471564666511,77.49008843386149,0.0,-1620,74,0.25999999046325684,4,1,4,-27.0,-1.6741492748260498,0,-1.870864987373352,0,-0.714111328125,0.201416015625,-1.6735241413116455,0,-1.8691158294677734,0,2.353847026824951,0.30532577633857727,0.8507515788078308,0.05347929149866104,0,0,0.0,0.9,0.0,-0.8507515788078308,0.09999999999999998
0.5,-1.6736929416656494,0,-1.8695883750915527,0,2.3781919479370117,0.30362382531166077,-73.4471564666511,77.49008843386149,0.0,-1620,74,0.25999999046325684,4,1,4,-27.0,-1.668586015701294,0,-1.8652710914611816,0,-0.6976318359375,0.13427734375,-1.6736929416656494,0,-1.8695883750915527,0,2.3781919479370117,0.30362382531166077,0.8443149328231812,0.04646853730082512,0,1,0.0,0.9,0.0,-0.8443149328231812,0.09999999999999998
0.6000000000000001,-1.6723133325576782,0,-1.868422031402588,0,2.398927688598633,0.3015744090080261,-73.4471564666511,77.49008843386149,0.0,-1620,52,0.3100000023841858,4,1,4,-27.0,-1.6685831546783447,0,-1.86503267288208,0,-0.6866455078125,0.09765625,-1.6723133325576782,0,-1.868422031402588,0,2.398927688598633,0.3015744090080261,0.8382392525672913,0.039470572024583817,0,0,0.0,0.9,0.0,-0.8382392525672913,0.09999999999999998
0.7000000000000001,-1.671305537223816,0,-1.8675063848495483,0,2.418513774871826,0.29978832602500916,-73.4471564666511,77.49008843386149,0.0,-1620,52,0.3100000023841858,4,1,4,-27.0,-1.6659380197525024,0,-1.865872859954834,0,-0.670166015625,0.1220703125,-1.671305537223816,0,-1.8675063848495483,0,2.418513774871826,0.29978832602500916,0.8325044512748718,0.032485369592905045,0,1,0.0,0.9,0.0,-0.8325044512748718,0.09999999999999998
0.8,-1.6698554754257202,0,-1.8670650720596313,0,2.4342925548553467,0.2974126935005188,-73.4471564666511,77.49008843386149,0.0,-1620,52,0.3100000023841858,4,1,4,-27.0,-1.6662135124206543,0,-1.8733855485916138,0,-0.6646728515625,0.06103515625,-1.6698554754257202,0,-1.8670650720596313,0,2.4342925548553467,0.2974126935005188,0.8270912766456604,0.025512907654047012,0,1,0.0,0.9,0.0,-0.8270912766456604,0.09999999999999998
0.9,-1.6688716411590576,0,-1.8687726259231567,0,2.4472925662994385,0.2950607240200043,-73.4471564666511,77.49008843386149,0.0,-1620,72,0.23999999463558197,4,1,4,-27.0,-1.6632943153381348,0,-1.8668322563171387,0,-0.6591796875,0.06103515625,-1.6688716411590576,0,-1.8687726259231567,0,2.4472925662994385,0.2950607240200043,0.8219817280769348,0.01855316571891308,0,1,0.0,0.9,0.0,-0.8219817280769348,0.09999999999999998
1.0,-1.6673648357391357,0,-1.8682483434677124,0,2.4567806720733643,0.29169970750808716,-73.4471564666511,77.49008843386149,0.0,-1620,72,0.23999999463558197,4,1,4,-27.0,-1.6632943153381348,0,-1.8668322563171387,0,-0.6591796875,-0.042724609375,-1.6673648357391357,0,-1.8682483434677124,0,2.4567806720733643,0.29169970750808716,0.8171588182449341,0.011606117710471153,0,1,0.0,0.8099999999999999,0.0,0.06339877843856812,0.09000000000000008
1.1,-1.6662651300430298,0,-1.867865800857544,0,2.462221384048462,0.2880685031414032,-78.82465561026795,73.20109823020341,0.0,1620,56,0.2199999988079071,4,1,4,27.0,-1.6632956266403198,0,-1.8669514656066895,0,-0.6646728515625,-0.0732421875,-1.6662651300430298,0,-1.867865800857544,0,2.462221384048462,0.2880685031414032,0.8126063942909241,0.004671741276979446,0,1,0.0,0.8099999999999999,0.0,0.059842586517333984,0.09000000000000008
1.2000000000000002,-1.6654629707336426,0,-1.8676187992095947,0,2.463224172592163,0.28423047065734863,-81.39812217053836,71.14855064783083,0.0,1620,56,0.2199999988079071,4,1,4,27.0,-1.663298487663269,0,-1.8671897649765015,0,-0.6756591796875,-0.09765625,-1.6654629707336426,0,-1.8676187992095947,0,2.463224172592163,0.28423047065734863,0.8083093762397766,-0.0022499861661344767,0,1,0.37700000405311584,0.8477000004053116,-3.630000114440918,0.056485891342163086,0.05229999959468845
1.3,-1.664878249168396,0,-1.8675029277801514,0,2.4609880447387695,0.280187726020813,-81.39812217053836,71.14855064783083,0.0,1620,56,0.2199999988079071,4,1,4,27.0,-1.663298487663269,0,-1.8671897649765015,0,-0.6866455078125,-0.1220703125,-1.664878249168396,0,-1.8675029277801514,0,2.4609880447387695,0.280187726020813,0.7841162085533142,-0.008867237716913223,0,1,0.7519999742507935,0.8851999974250793,3.75,0.07345461845397949,0.014800002574920756
1.4000000000000001,-1.6652404069900513,0,-1.8692208528518677,0,2.456387996673584,0.27618521451950073,-81.39812217053836,71.14855064783083,0.0,1620,68,0.25999999046325684,4,1,4,27.0,-1.6662191152572632,0,-1.8738621473312378,0,-0.6976318359375,-0.1220703125,-1.6652404069900513,0,-1.8692208528518677,0,2.456387996673584,0.27618521451950073,0.7823147177696228,-0.0020108199678361416,0,1,1.11899995803833,0.921899995803833,3.6700003147125244,0.06843686103820801,-0.02189999580383295
1.5,-1.6655056476593018,0,-1.8705391883850098,0,2.4485788345336914,0.271433025598526,-81.39812217053836,71.14855064783083,0.0,1620,68,0.25999999046325684,4,1,4,27.0,-1.6688673496246338,0,-1.8732603788375854,0,-0.714111328125,-0.201416015625,-1.6655056476593018,0,-1.8705391883850098,0,2.4485788345336914,0.271433025598526,0.8012002110481262,0.004687166772782803,0,1,0.37599998712539673,0.8475999987125397,-7.429999351501465,0.04311472177505493,0.05240000128746036
1.6,-1.6664137840270996,0,-1.8712742328643799,0,2.4369430541992188,0.2663637399673462,-85.44742347208677,67.91890557487599,0.0,1620,68,0.25999999046325684,4,1,4,27.0,-1.6688673496246338,0,-1.8732603788375854,0,-0.736083984375,-0.238037109375,-1.6664137840270996,0,-1.8712742328643799,0,2.4369430541992188,0.2663637399673462,0.7773497104644775,-0.00887418445199728,0,1,1.093999981880188,0.9193999981880188,7.180000305175781,0.06088954210281372,-0.01939999818801874
1.7000000000000002,-1.6670782566070557,0,-1.8719396591186523,0,2.4225149154663086,0.2614056169986725,-81.39812217053836,71.14855064783083,0.0,1620,66,0.28999999165534973,4,1,4,27.0,-1.6688796281814575,0,-1.8742135763168335,0,-0.758056640625,-0.23193359375,-1.6670782566070557,0,-1.8719396591186523,0,2.4225149154663086,0.2614056169986725,0.795111358165741,0.004238789901137352,0,0,1.4759999513626099,0.9575999951362609,3.820000171661377,0.03739309310913086,-0.057599995136260906
1.8,-1.6675649881362915,0,-1.8725539445877075,0,2.40604829788208,0.2567397654056549,-89.27876208845767,64.8631033601946,0.0,1620,66,0.28999999165534973,4,1,4,27.0,-1.6688860654830933,0,-1.874690294265747,0,-0.780029296875,-0.20751953125,-1.6675649881362915,0,-1.8725539445877075,0,2.40604829788208,0.2567397654056549,0.8333040475845337,0.011198987253010273,0,1,0.75,0.885,-7.2599992752075195,-0.006212770938873291,0.015000000000000013
1.9000000000000001,-1.6679219007492065,0,-1.8731310367584229,0,2.388094425201416,0.2523632347583771,-105.0,60.0,0.0,1620,62,0.3100000023841858,4,1,4,14.157424926757812,-1.6688926219940186,0,-1.875166893005371,0,-0.802001953125,-0.18310546875,-1.6679219007492065,0,-1.8731310367584229,0,2.388094425201416,0.2523632347583771,0.8286313414573669,-0.0020641519222408533,0,0,0.7369999885559082,0.8836999988555908,-0.12999999523162842,-0.006649613380432129,0.016300001144409215
2.0,-1.6681841611862183,0,-1.8736810684204102,0,2.3705387115478516,0.24845539033412933,-105.0,60.0,0.0,849,62,0.3100000023841858,4,1,4,16.795927047729492,-1.6688976287841797,0,-1.8755244016647339,0,-0.8184814453125,-0.140380859375,-1.6681841611862183,0,-1.8736810684204102,0,2.3705387115478516,0.24845539033412933,0.8234915137290955,-0.002297515282407403,0,1,0.7379999756813049,0.8027999975681304,0.01000011432915926,-0.006332695484161377,0.007200002431869579
2.1,-1.6683769226074219,0,-1.8741790056228638,0,2.3547580242156982,0.2449508011341095,-104.98405639179244,60.0,0.0,1304,71,0.25,4,1,4,21.744619369506836,-1.6689010858535767,0,-1.875762701034546,0,-0.8294677734375,-0.103759765625,-1.6683769226074219,0,-1.8741790056228638,0,2.3547580242156982,0.2449508011341095,0.8186960816383362,-0.0022750836797058582,0,1,1.5199999809265137,0.8809999980926513,7.820000171661377,-0.006089687347412109,-0.07099999809265134
2.2,-1.6685185432434082,0,-1.8746068477630615,0,2.3417563438415527,0.24172401428222656,-103.34485986978709,60.0,0.0,1512,71,0.25,4,1,4,25.200027465820312,-1.6689010858535767,0,-1.875762701034546,0,-0.8349609375,-0.079345703125,-1.6685185432434082,0,-1.8746068477630615,0,2.3417563438415527,0.24172401428222656,0.8580338954925537,0.011993256397545338,0,1,0.7540000081062317,0.8383300011754036,-7.659999847412109,-0.0497245192527771,0.009369999229908
2.3000000000000003,-1.668622374534607,0,-1.8749513626098633,0,2.3307831287384033,0.2393188178539276,-105.0,60.0,0.0,-710,71,0.25,4,1,4,-11.835075378417969,-1.6689045429229736,0,-1.876001000404358,0,-0.8404541015625,0.0,-1.668622374534607,0,-1.8749513626098633,0,2.3307831287384033,0.2393188178539276,0.8521984219551086,-0.0020009595900774,0,0,1.1319999694824219,0.9098799946308136,3.7799999713897705,-0.06808221340179443,-0.024679997205734328
2.4000000000000004,-1.6686985492706299,0,-1.875234842300415,0,2.32425856590271,0.2377270758152008,-93.49140965733886,61.503176436572055,0.0,-710,69,0.33000001311302185,4,1,4,-27.0,-1.6689045429229736,0,-1.876001000404358,0,-0.8349609375,0.079345703125,-1.6686985492706299,0,-1.875234842300415,0,2.32425856590271,0.2377270758152008,0.8678931593894958,0.004897656850516796,0,1,0.7599999904632568,0.9057099952697755,-3.7199997901916504,-0.08557844161987305,0.016190000534057503
