time,x_filter,u_filter,y_filter,vm_filter,psi_filter,r_filter,rudder_left_cmd,rudder_right_cmd,rps_readback,bow_readback,winddir,windspeed,GNSS_quality_fore,GNSS_quality_mdi,GNSS_quality_aft,n_bt_rps_cmd,x_raw,u_dop_raw,y_raw,vm_dop_raw,psi_raw_rad,r_raw_rad,kf_linear_x,kf_linear_u,kf_linear_y,kf_linear_v,kf_linear_psi,kf_linear_r,kf_linear_dist,kf_linear_speed,automode,bowstate,dist_m_lidar,dist_m_lidar_ma,velo_ms_lidar_raw,velo_ms_lidar_kf,velo_ms_lidar_ma
0.0,-1.9304596185684204,0,-1.7062864303588867,0,1.7468100786209106,0.08775173872709274,0.0,0.0,0.0,710,51,0.4099999964237213,4,1,4,0.0,-1.9257941246032715,0,-1.71145498752594,0,1.73583984375,-0.054931640625,-1.9304596185684204,0,-1.7062864303588867,0,1.7468100786209106,0.08775173872709274,0.7835828065872192,0.04327817261219025,0,1,1.0429999828338623,1.0042999982833862,-0.11000020056962967,-0.7835828065872192,-0.0042999982833862305
0.1,-1.9255406856536865,0,-1.7079347372055054,0,1.7376322746276855,0.08492642641067505,-105.0,60.0,0.0,0,47,0.38999998569488525,4,1,4,-11.835075378417969,-1.917587161064148,0,-1.7076544761657715,0,1.724853515625,-0.054931640625,-1.9255406856536865,0,-1.7079347372055054,0,1.7376322746276855,0.08492642641067505,0.8124516606330872,0.04934702813625336,0,1,1.3839999437332153,1.0383999943733215,3.4100000858306885,-0.8124516606330872,-0.03839999437332153
0.2,-1.9233909845352173,0,-1.7078912258148193,0,1.7326959371566772,0.08341336250305176,-105.0,60.0,0.0,-710,47,0.38999998569488525,4,1,4,-11.835075378417969,-1.9175835847854614,0,-1.7077735662460327,0,1.7193603515625,-0.067138671875,-1.9233909845352173,0,-1.7078912258148193,0,1.7326959371566772,0.08341336250305176,0.8445111513137817,0.05547711253166199,0,0,1.0440000295639038,1.0044000029563904,-3.3999993801116943,-0.8445111513137817,-0.004400002956390425
0.30000000000000004,-1.921821117401123,0,-1.707891583442688,0,1.7276092767715454,0.08191534876823425,-105.0,60.0,0.0,-710,42,0.4300000071525574,4,1,4,-11.835075378417969,-1.917580008506775,0,-1.707892656326294,0,1.7138671875,-0.067138671875,-1.921821117401123,0,-1.707891583442688,0,1.7276092767715454,0.08191534876823425,0.8557009696960449,0.04917406290769577,0,1,0.6850000023841858,0.9685000002384185,-3.5900003910064697,-0.8557009696960449,0.031499999761581465
0.4,-1.9199609756469727,0,-1.7082476615905762,0,1.7224127054214478,0.08043224364519119,-105.0,60.0,0.0,-710,42,0.4300000071525574,4,1,4,-11.835075378417969,-1.9149354696273804,0,-1.7092094421386719,0,1.7083740234375,-0.067138671875,-1.9199609756469727,0,-1.7082476615905762,0,1.7224127054214478,0.08043224364519119,0.8461259603500366,0.0425359308719635,0,1,0.6990000009536743,0.9699000000953675,0.13999997079372406,-0.8461259603500366,0.030099999904632524
0.5,-1.9171754121780396,0,-1.7091867923736572,0,1.717136025428772,0.07890316098928452,-105.0,60.0,0.0,-710,45,0.4399999976158142,4,1,4,-11.835075378417969,-1.9096499681472778,0,-1.7117239236831665,0,1.702880859375,-0.0732421875,-1.9171754121780396,0,-1.7091867923736572,0,1.717136025428772,0.07890316098928452,0.8378732800483704,0.042713712900877,0,1,1.055999994277954,1.0055999994277953,3.569999933242798,-0.8378732800483704,-0.005599999427795321
0.6000000000000001,-1.9151413440704346,0,-1.7099043130874634,0,1.7118009328842163,0.07745002955198288,-105.0,60.0,0.0,-710,45,0.4399999976158142,4,1,4,-11.835075378417969,-1.9096463918685913,0,-1.7118430137634277,0,1.6973876953125,-0.067138671875,-1.9151413440704346,0,-1.7099043130874634,0,1.7118009328842163,0.07745002955198288,0.8501085638999939,0.049147751182317734,0,1,1.055999994277954,1.0055999994277953,5.7220461258111754e-08,-0.8501085638999939,-0.005599999427795321
0.7000000000000001,-1.9136558771133423,0,-1.7104603052139282,0,1.706423044204712,0.07601135224103928,-105.0,60.0,0.0,-710,45,0.4399999976158142,4,1,4,-11.835075378417969,-1.9096429347991943,0,-1.7119622230529785,0,1.69189453125,-0.067138671875,-1.9136558771133423,0,-1.7104603052139282,0,1.706423044204712,0.07601135224103928,0.8616575002670288,0.04905810207128525,0,1,0.7049999833106995,0.9704999983310699,-3.509999990463257,-0.8616575002670288,0.029500001668930076
0.8,-1.9118573665618896,0,-1.7112218141555786,0,1.7010140419006348,0.07446552813053131,-105.0,60.0,0.0,-710,39,0.4699999988079071,4,1,4,-11.835075378417969,-1.9069983959197998,0,-1.7132790088653564,0,1.6864013671875,-0.079345703125,-1.9118573665618896,0,-1.7112218141555786,0,1.7010140419006348,0.07446552813053131,0.8528702259063721,0.04256610944867134,0,1,1.055999994277954,1.0055999994277953,3.510000228881836,-0.8528702259063721,-0.005599999427795321
0.9,-1.9105437994003296,0,-1.711809754371643,0,1.695582389831543,0.07299581915140152,-105.0,60.0,0.0,-710,39,0.4699999988079071,4,1,4,-11.835075378417969,-1.9069949388504028,0,-1.7133980989456177,0,1.680908203125,-0.0732421875,-1.9105437994003296,0,-1.711809754371643,0,1.695582389831543,0.07299581915140152,0.8642642498016357,0.04889097437262535,0,1,0.6850000023841858,0.9685000002384185,-3.7100000381469727,-0.8642642498016357,0.031499999761581465
