time,x_filter,u_filter,y_filter,vm_filter,psi_filter,r_filter,rudder_left_RC,rudder_right_RC,rps_readback,bow_readback,winddir,windspeed,n_bt_rps_cmd,ref_x,ref_u,ref_y,ref_vm,ref_psi,ref_r,x_raw,u_dop_raw,y_raw,vm_dop_raw,psi_raw_rad,r_raw_rad,kf_linear_x,kf_linear_u,kf_linear_y,kf_linear_v,kf_linear_psi,kf_linear_r,automode,bowstate,dist_m_lidar,dist_m_lidar_ma,velo_ms_lidar_ma
0,0,0,0,0,0,0,12.95275307,13.36362839,0,0,174,1.950000048,0,0,0,0,0,0,0,0,0,0,0,4.729614258,-0.006103516,0,0,0,0,0,0,0,0,0.656000018,0.965600014,0.343999863
0.1,0,0,0,0,0,0,12.40157509,12.7272644,0,0,174,1.950000048,-27,0,0,0,0,0,0,0,0,0,0,4.735107422,0,0,0,0,0,0,0,0,0,0.652999997,0.93434,0.312600136
0.2,0,0,0,0,0,0,12.40157509,12.7272644,0,0,165,2.289999962,-27,0,0,0,0,0,0,0,0,0,0,4.735107422,0.042724609,0,0,0,0,0,0,0,0,0.652999997,0.906205952,0.28134048
0.3,0,0,0,0,0,0,12.40157509,12.7272644,0,0,165,2.289999962,-27,0,0,0,0,0,0,0,0,0,0,4.735107422,0.036621094,0,0,0,0,0,0,0,0,0.652999997,0.880885303,0.253206491
0.4,0,0,0,0,0,0,12.40157509,13.36362839,0,0,128,1.450000048,-27,0,0,0,0,0,0,0,0,0,0,4.740600586,0.048828125,0,0,0,0,0,0,0,0,0.652999997,0.858096778,0.227885246
0.5,0,0,0,0,0,0,12.40157509,12.7272644,0,0,128,1.450000048,-27,0,0,0,0,0,0,0,0,0,0,4.751586914,0.061035156,0,0,0,0,0,0,0,0,0.652999997,0.837587059,0.205097198
0.6,0,0,0,0,0,0,12.40157509,12.7272644,0,0,128,1.450000048,-27,0,0,0,0,0,0,0,0,0,0,4.757080078,0.024414063,0,0,0,0,0,0,0,0,0.652999997,0.819128335,0.18458724
0.7,0,0,0,0,0,0,12.95275307,12.7272644,0,0,88,1.149999976,-27,0,0,0,0,0,0,0,0,0,0,4.757080078,0,0,0,0,0,0,0,0,0,0.652999997,0.802515507,0.166128278
0.8,0,0,0,0,0,0,12.95275307,12.7272644,0,0,88,1.149999976,-27,0,0,0,0,0,0,0,0,0,0,4.751586914,-0.122070313,0,0,0,0,0,0,0,0,0.653999984,0.787663937,0.148515701
0.9,0,0,0,0,0,0,12.40157509,12.7272644,0,0,19,0.140000001,-11.83507538,0,0,0,0,0,0,0,0,0,0,4.729614258,-0.250244141,0,0,0,0,0,0,0,0,0.657000005,0.774597526,0.13066411
1,0,0,0,0,0,0,12.95275307,12.7272644,0,0,19,0.140000001,-11.83507538,0,0,0,0,0,0,0,0,0,0,4.702148438,-0.280761719,0,0,0,0,0,0,0,0,0.657000005,0.762837768,0.11759758
1.1,0,0,0,0,0,0,12.95275307,12.7272644,0,0,19,0.140000001,-11.83507538,0,0,0,0,0,0,0,0,0,0,4.702148438,-0.280761719,0,0,0,0,0,0,0,0,0.657000005,0.752254009,0.105837584
1.2,0,0,0,0,0,0,12.95275307,12.7272644,0,0,148,1.149999976,-11.83507538,0,0,0,0,0,0,0,0,0,0,4.647216797,-0.262451172,0,0,0,0,0,0,0,0,0.661000013,0.743128598,0.091254115
1.3,0,0,0,0,0,0,12.95275307,12.7272644,0,0,148,1.149999976,-11.83507538,0,0,0,0,0,0,0,0,0,0,4.619750977,-0.219726563,0,0,0,0,0,0,0,0,0.657999992,0.734615743,0.085128546
1.4,0,0,0,0,0,0,12.40157509,13.36362839,0,0,122,0.519999981,-11.83507538,0,0,0,0,0,0,0,0,0,0,4.603271484,-0.164794922,0,0,0,0,0,0,0,0,0.654999971,0.726654172,0.079615712
1.5,0,0,0,0,0,0,12.40157509,13.36362839,0,0,122,0.519999981,-11.83507538,0,0,0,0,0,0,0,0,0,0,4.586791992,-0.146484375,0,0,0,0,0,0,0,0,0.657999992,0.71978873,0.068654418
1.6,0,0,0,0,0,0,12.40157509,12.7272644,0,0,122,0.519999981,-11.83507538,0,0,0,0,0,0,0,0,0,0,4.5703125,-0.164794922,0,0,0,0,0,0,0,0,0.656000018,0.713409841,0.063788891
1.7,0,0,0,0,0,0,12.95275307,13.36362839,0,0,72,0.209999993,-11.83507538,0,0,0,0,0,0,0,0,0,0,4.548339844,-0.262451172,0,0,0,0,0,0,0,0,0.658999979,0.707968831,0.0544101
1.8,0,0,0,0,0,0,12.40157509,12.7272644,0,0,72,0.209999993,-11.83507538,0,0,0,0,0,0,0,0,0,0,4.520874023,-0.366210938,0,0,0,0,0,0,0,0,0.658999979,0.703071952,0.048968792
1.9,0,0,0,0,0,0,12.40157509,12.7272644,0,0,137,0.270000011,21.60684776,0,0,0,0,0,0,0,0,0,0,4.476928711,-0.439453125,0,0,0,0,0,0,0,0,0.660000026,0.698764741,0.043072104
2,0,0,0,0,0,0,12.95275307,13.36362839,0,0,137,0.270000011,27,0,0,0,0,0,0,0,0,0,0,4.432983398,-0.463867188,0,0,0,0,0,0,0,0,0.660000026,0.694888234,0.038765073
2.1,0,0,0,0,0,0,12.95275307,13.36362839,0,0,137,0.270000011,27,0,0,0,0,0,0,0,0,0,0,4.389038086,-0.408935547,0,0,0,0,0,0,0,0,0.663999975,0.691799402,0.030888319
2.2,0,0,0,0,0,0,12.40157509,12.7272644,0,0,165,1.139999986,27,0,0,0,0,0,0,0,0,0,0,4.350585938,-0.366210938,0,0,0,0,0,0,0,0,0.661000013,0.688719451,0.030799508
2.3,0,0,0,0,0,0,12.40157509,12.7272644,0,0,165,1.139999986,27,0,0,0,0,0,0,0,0,0,0,4.328613281,-0.225830078,0,0,0,0,0,0,0,0,0.661000013,0.685947537,0.02771914
2.4,0,0,0,0,0,0,12.95275307,13.36362839,0,0,178,1.190000057,27,0,0,0,0,0,0,0,0,0,0,4.312133789,-0.079345703,0,0,0,0,0,0,0,0,0.666000009,0.683952749,0.019947886
2.5,0,0,0,0,0,0,12.40157509,12.7272644,0,0,178,1.190000057,24.39833641,0,0,0,0,0,0,0,0,0,0,4.306640625,-0.067138672,0,0,0,0,0,0,0,0,0.666000009,0.682157457,0.017952919
2.6,0,0,0,0,0,0,12.40157509,12.7272644,0,0,178,1.190000057,25.40746307,0,0,0,0,0,0,0,0,0,0,4.301147461,0,0,0,0,0,0,0,0,0,0.665000021,0.680441737,0.017157197
2.7,0,0,0,0,0,0,12.95275307,12.7272644,0,0,223,0.610000014,-27,0,0,0,0,0,0,0,0,0,0,4.306640625,0.006103516,0,0,0,0,0,0,0,0,0.663999975,0.678797603,0.016441345
2.8,0,0,0,0,0,0,12.95275307,12.7272644,0,0,223,0.610000014,-27,0,0,0,0,0,0,0,0,0,0,4.301147461,-0.048828125,0,0,0,0,0,0,0,0,0.662999988,0.677217841,0.015797615
2.9,0,0,0,0,0,0,12.95275307,12.7272644,0,0,184,0.959999979,25.91503906,0,0,0,0,0,0,0,0,0,0,4.295654297,-0.091552734,0,0,0,0,0,0,0,0,0.662999988,0.675796092,0.014217496
3,0,0,0,0,0,0,12.40157509,12.7272644,0,0,184,0.959999979,27,0,0,0,0,0,0,0,0,0,0,4.284667969,-0.115966797,0,0,0,0,0,0,0,0,0.671000004,0.675316453,0.004796386
3.1,0,0,0,0,0,0,12.40157509,12.7272644,0,0,184,0.959999979,27,0,0,0,0,0,0,0,0,0,0,4.273681641,-0.122070313,0,0,0,0,0,0,0,0,0.667999983,0.674584746,0.007317066
3.2,0,0,0,0,0,0,12.95275307,13.36362839,9.820760962,0,171,1.169999957,27,0,0,0,0,0,0,0,0,0,0,4.262695313,-0.042724609,0,0,0,0,0,0,1,0,0.670000017,0.674126267,0.004584789
