time,x_filter,u_filter,y_filter,vm_filter,psi_filter,r_filter,rudder_left_cmd,rudder_right_cmd,rps_readback,bow_readback,winddir,windspeed,GNSS_quality_fore,GNSS_quality_mdi,GNSS_quality_aft,n_bt_rps_cmd,x_raw,u_dop_raw,y_raw,vm_dop_raw,psi_raw_rad,r_raw_rad,kf_linear_x,kf_linear_u,kf_linear_y,kf_linear_v,kf_linear_psi,kf_linear_r,automode,bowstate,dist_m_lidar,dist_m_lidar_ma,velo_ms_lidar_ma
0.0,0,0,0,0,0,0,0.0,0.0,0.0,1620,246,0.23999999463558197,0,0,0,0.0,-11259014,0,5105953.5,0,3.8067626953125,-0.152587890625,0,0,0,0,0,0,0,1,0,0.8999999761581421,1.000000238418579
0.1,0,0,0,0,0,0,-81.39812217053836,71.14855064783083,0.0,0,246,0.23999999463558197,0,0,0,27.0,-11259014,0,5105953.5,0,3.790283203125,-0.15869140625,0,0,0,0,0,0,0,1,0,0.809999942779541,0.9000003337860107
0.2,0,0,0,0,0,0,-81.39812217053836,71.14855064783083,0.0,1620,246,0.23999999463558197,0,0,0,27.0,-11259014,0,5105953.5,0,3.7738037109375,-0.1708984375,0,0,0,0,0,0,0,1,0,0.7289999723434448,0.8099997043609619
0.30000000000000004,0,0,0,0,0,0,-81.39812217053836,71.14855064783083,0.0,1620,242,0.23999999463558197,0,0,0,27.0,-11259014,0,5105953.5,0,3.75732421875,-0.152587890625,0,0,0,0,0,0,0,1,0,0.6560999751091003,0.7289999723434448
0.4,0,0,0,0,0,0,-81.39812217053836,71.14855064783083,0.0,1620,242,0.23999999463558197,0,0,0,27.0,-11259014,0,5105953.5,0,3.746337890625,-0.103759765625,0,0,0,0,0,0,0,1,0,0.5904899835586548,0.6560999155044556
0.5,0,0,0,0,0,0,-81.39812217053836,71.14855064783083,0.0,1620,241,0.25999999046325684,0,0,0,27.0,-11259014,0,5105953.5,0,3.7353515625,-0.08544921875,0,0,0,0,0,0,0,0,0,0.5314409732818604,0.5904901027679443
0.6000000000000001,0,0,0,0,0,0,-81.39812217053836,71.14855064783083,0.0,1620,241,0.25999999046325684,0,0,0,27.0,-11259014,0,5105953.5,0,3.7298583984375,-0.042724609375,0,0,0,0,0,0,0,1,0,0.47829684615135193,0.5314412713050842
0.7000000000000001,0,0,0,0,0,0,-78.82465561026795,73.20109823020341,0.0,1620,241,0.25999999046325684,0,0,0,27.0,-11259014,0,5105953.5,0,3.7298583984375,0.0,0,0,0,0,0,0,0,1,0,0.4304671883583069,0.47829657793045044
0.8,0,0,0,0,0,0,-63.712016414049145,85.25464946896855,0.0,1620,239,0.25,0,0,0,27.0,-11259014,0,5105953.5,0,3.7353515625,0.048828125,0,0,0,0,0,0,0,0,0,0.3874204754829407,0.4304671287536621
0.9,0,0,0,0,0,0,-46.440428761227665,99.03013659898588,0.0,1620,239,0.25,0,0,0,13.088946342468262,-11259014,0,5105953.5,0,3.7353515625,-0.006103515625,0,0,0,0,0,0,0,1,0,0.3486784100532532,0.387420654296875
1.0,0,0,0,0,0,0,-65.87096487065183,83.5327135777164,0.0,1620,237,0.25999999046325684,0,0,0,27.0,-11259014,0,5105953.5,0,3.7353515625,-0.042724609375,0,0,0,0,0,0,0,1,0,0.3138105571269989,0.3486785292625427
1.1,0,0,0,0,0,0,-78.82465561026795,73.20109823020341,0.0,1620,237,0.25999999046325684,0,0,0,27.0,-11259014,0,5105953.5,0,3.7298583984375,-0.0244140625,0,0,0,0,0,0,0,1,0,0.2824295163154602,0.31381040811538696
1.2000000000000002,0,0,0,0,0,0,-72.34781024045989,78.3669059039599,0.0,1620,237,0.25999999046325684,0,0,0,27.0,-11259014,0,5105953.5,0,3.7298583984375,-0.030517578125,0,0,0,0,0,0,0,1,0,0.25418657064437866,0.28242945671081543
1.3,0,0,0,0,0,0,-74.50675869706258,76.64497001270773,0.0,1620,240,0.25999999046325684,0,0,0,27.0,-11259014,0,5105953.5,0,3.724365234375,-0.042724609375,0,0,0,0,0,0,0,1,0,0.22876791656017303,0.2541865408420563
1.4000000000000001,0,0,0,0,0,0,-78.82465561026795,73.20109823020341,0.0,1620,240,0.25999999046325684,0,0,0,27.0,-11259014,0,5105953.5,0,3.7188720703125,-0.042724609375,0,0,0,0,0,0,0,1,0,0.20589113235473633,0.22876784205436707
1.5,0,0,0,0,0,0,-78.82465561026795,73.20109823020341,0.0,1620,242,0.25,0,0,0,27.0,-11259014,0,5105953.5,0,3.724365234375,0.0,0,0,0,0,0,0,0,1,0,0.1853020191192627,0.20589113235473633
1.6,0,0,0,0,0,0,-63.712016414049145,85.25464946896855,0.0,1620,242,0.25,0,0,0,27.0,-11259014,0,5105953.5,0,3.724365234375,0.042724609375,0,0,0,0,0,0,0,1,0,0.1667718142271042,0.18530204892158508
1.7000000000000002,0,0,0,0,0,0,-48.59937721783035,97.3082007077337,0.0,1620,242,0.25,0,0,0,18.27809715270996,-11259014,0,5105953.5,0,3.7298583984375,0.0732421875,0,0,0,0,0,0,0,1,0,0.1500946283340454,0.16677185893058777
1.8,0,0,0,0,0,0,-43.66776322336138,101.24156146625799,0.0,-1096,242,0.25,0,0,0,-6.141448020935059,-11259014,0,5105953.5,0,3.7353515625,0.0732421875,0,0,0,0,0,0,0,1,0,0.13508516550064087,0.1500946283340454
1.9000000000000001,0,0,0,0,0,0,-43.66776322336138,101.24156146625799,0.0,-368,242,0.25,0,0,0,-6.141448020935059,-11259014,0,5105953.5,0,3.7408447265625,0.0732421875,0,0,0,0,0,0,0,1,0,0.12157664448022842,0.13508521020412445
2.0,0,0,0,0,0,0,-43.66776322336138,101.24156146625799,0.0,-368,242,0.2199999988079071,0,0,0,-6.141448020935059,-11259014,0,5105953.5,0,3.746337890625,0.054931640625,0,0,0,0,0,0,0,1,0,0.10941897332668304,0.1215767115354538
2.1,0,0,0,0,0,0,-44.28148030462497,100.75207249023804,0.0,368,242,0.2199999988079071,0,0,0,2.924417734146118,-11259014,0,5105953.5,0,3.75732421875,0.09765625,0,0,0,0,0,0,0,0,0,0.0984770804643631,0.10941892862319946
2.2,0,0,0,0,0,0,-43.66776322336138,101.24156146625799,0.0,-175,242,0.2199999988079071,0,0,0,-6.141448020935059,-11259014,0,5105953.5,0,3.7628173828125,0.06103515625,0,0,0,0,0,0,0,0,0,0.08862937241792679,0.0984770804643631
2.3000000000000003,0,0,0,0,0,0,-43.66776322336138,101.24156146625799,0.0,-368,245,0.20999999344348907,0,0,0,-6.141448020935059,-11259014,0,5105953.5,0,3.768310546875,0.0732421875,0,0,0,0,0,0,0,1,0,0.07976643741130829,0.088629350066185
2.4000000000000004,0,0,0,0,0,0,-43.66776322336138,101.24156146625799,0.0,-368,245,0.20999999344348907,0,0,0,-6.141448020935059,-11259014,0,5105953.5,0,3.779296875,0.08544921875,0,0,0,0,0,0,0,0,0,0.07178979367017746,0.07976643741130829
2.5,0,0,0,0,0,0,-43.66776322336138,101.24156146625799,0.0,-368,247,0.2199999988079071,0,0,0,-6.141448020935059,-11259014,0,5105953.5,0,3.7847900390625,0.0732421875,0,0,0,0,0,0,0,1,0,0.06461081653833389,0.07178977131843567
2.6,0,0,0,0,0,0,-43.66776322336138,101.24156146625799,0.0,-368,247,0.2199999988079071,0,0,0,-6.141448020935059,-11259014,0,5105953.5,0,3.7847900390625,0.018310546875,0,0,0,0,0,0,0,0,0,0.05814973637461662,0.0646108016371727
2.7,0,0,0,0,0,0,-57.23517104424109,90.42045714272506,0.0,368,247,0.23000000417232513,0,0,0,27.0,-11259014,0,5105953.5,0,3.790283203125,0.01220703125,0,0,0,0,0,0,0,1,0,0.05233476310968399,0.058149732649326324
2.8000000000000003,0,0,0,0,0,0,-59.60497411369271,88.53034765539176,0.0,368,247,0.23000000417232513,0,0,0,27.0,-11259014,0,5105953.5,0,3.7957763671875,0.0,0,0,0,0,0,0,0,1,0,0.04710128530859947,0.052334778010845184
2.9000000000000004,0,0,0,0,0,0,-65.99467301317068,83.43404633534112,0.0,368,249,0.20999999344348907,0,0,0,27.0,-11259014,0,5105953.5,0,3.80126953125,-0.006103515625,0,0,0,0,0,0,0,1,0,0.042391158640384674,0.04710126668214798
3.0,0,0,0,0,0,0,-69.88220127755841,80.33342833483535,0.0,1620,249,0.20999999344348907,0,0,0,27.0,-11259014,0,5105953.5,0,3.80126953125,-0.006103515625,0,0,0,0,0,0,0,1,0,0.03815204277634621,0.042391158640384674
3.1,0,0,0,0,0,0,-71.28484287349892,79.21470829349919,0.0,1620,252,0.20000000298023224,0,0,0,27.0,-11259014,0,5105953.5,0,3.80126953125,0.042724609375,0,0,0,0,0,0,0,1,0,0.034336838871240616,0.03815203905105591
3.2,0,0,0,0,0,0,-53.91506420299545,93.06851069641155,0.0,-1620,252,0.20000000298023224,0,0,0,-13.8544340133667,-11259014,0,5105953.5,0,3.8067626953125,0.0244140625,0,0,0,0,0,0,0,1,0,0.030903154984116554,0.034336838871240616
3.3000000000000003,0,0,0,0,0,0,-62.038268703709974,86.58959854870221,0.0,831,252,0.20000000298023224,0,0,0,11.551527976989746,-11259014,0,5105953.5,0,3.812255859375,0.067138671875,0,0,0,0,0,0,0,1,0,0.027812838554382324,0.0309031642973423
3.4000000000000004,0,0,0,0,0,0,-50.46183357202766,95.82274123213809,0.0,-693,255,0.1899999976158142,0,0,0,-26.646774291992188,-11259014,0,5105953.5,0,3.8232421875,0.091552734375,0,0,0,0,0,0,0,1,0,0.02503155544400215,0.027812831103801727
3.5,0,0,0,0,0,0,-50.70182849113927,95.63132588654585,0.0,-1598,255,0.1899999976158142,0,0,0,-27.0,-11259014,0,5105953.5,0,3.834228515625,0.079345703125,0,0,0,0,0,0,0,1,0,0.022528398782014847,0.025031566619873047
3.6,0,0,0,0,0,0,-51.87021595650472,94.69944244794453,0.0,-1620,255,0.1899999976158142,0,0,0,-27.0,-11259014,0,5105953.5,0,3.8397216796875,0.067138671875,0,0,0,0,0,0,0,0,0,0.020275559276342392,0.02252839505672455
3.7,0,0,0,0,0,0,-52.95578903740929,93.83361017442732,0.0,-1620,255,0.1899999976158142,0,0,0,-27.0,-11259014,0,5105953.5,0,3.84521484375,0.048828125,0,0,0,0,0,0,0,1,0,0.018248002976179123,0.02027556300163269
3.8000000000000003,0,0,0,0,0,0,-56.909549958412825,90.68016627701282,0.0,-1620,257,0.20000000298023224,0,0,0,-27.0,-11259014,0,5105953.5,0,3.84521484375,0.048828125,0,0,0,0,0,0,0,0,0,0.01642320305109024,0.018247999250888824
3.9000000000000004,0,0,0,0,0,0,-57.51334614100523,90.19859001954025,0.0,-1620,257,0.20000000298023224,0,0,0,-27.0,-11259014,0,5105953.5,0,3.8507080078125,0.0244140625,0,0,0,0,0,0,0,1,0,0.014780881814658642,0.016423212364315987
4.0,0,0,0,0,0,0,-67.37283798534123,82.33484837978578,0.0,-1620,257,0.20999999344348907,0,0,0,-19.861141204833984,-11259014,0,5105953.5,0,3.8507080078125,0.0,0,0,0,0,0,0,0,1,0,0.013302793726325035,0.014780880883336067
4.1000000000000005,0,0,0,0,0,0,-77.1779957169521,74.51444258648688,0.0,1620,257,0.20999999344348907,0,0,0,11.869684219360352,-11259014,0,5105953.5,0,3.856201171875,0.030517578125,0,0,0,0,0,0,0,1,0,0.011972514912486076,0.013302788138389587
