time,x_filter,u_filter,y_filter,vm_filter,psi_filter,r_filter,rudder_left_RC,rudder_right_RC,rps_readback,bow_readback,winddir,windspeed,n_bt_rps_cmd,ref_x,ref_u,ref_y,ref_vm,ref_psi,ref_r,x_raw,u_dop_raw,y_raw,vm_dop_raw,psi_raw_rad,r_raw_rad,kf_linear_x,kf_linear_u,kf_linear_y,kf_linear_v,kf_linear_psi,kf_linear_r,automode,bowstate,dist_m_lidar,dist_m_lidar_ma,velo_ms_lidar_ma
0.0,-1.6514930725097656,0.24920175969600677,-0.8878607153892517,0.04225049912929535,1.303855299949646,-0.8064082860946655,12.952753067016602,12.090896606445312,0.0,1620,24,2.869999885559082,0.0,0,0,0,0,0,0,-1.65154230594635,0.248708114027977,-0.8869168162345886,0.045176099985837936,-1.8072509765625,-0.836181640625,-1.6514930725097656,0.24920175969600677,-0.8878607153892517,0.04225049912929535,1.303855299949646,-0.8064082860946655,0,1,0.9179999828338623,0.9918000102043152,0.08199989795684814
0.1,-1.649963140487671,0.24914193153381348,-0.8902996182441711,0.042599089443683624,1.2208480834960938,-0.8115628957748413,12.952753067016602,12.090896606445312,0.0,1620,24,2.869999885559082,27.0,0,0,0,0,0,0,-1.651600956916809,0.24863852560520172,-0.8888226747512817,0.04555755853652954,-1.8896484375,-0.84228515625,-1.649963140487671,0.24914193153381348,-0.8902996182441711,0.042599089443683624,1.2208480834960938,-0.8115628957748413,0,0,0.9120000004768372,0.9838199615478516,0.07980048656463623
0.2,-1.6459804773330688,0.24908147752285004,-0.8890990614891052,0.04294852539896965,1.1382176876068115,-0.8121629357337952,13.503934860229492,12.090896606445312,0.0,1620,25,2.8499999046325684,27.0,0,0,0,0,0,0,-1.6490176916122437,0.24857275187969208,-0.891806960105896,0.04591508209705353,-1.9720458984375,-0.860595703125,-1.6459804773330688,0.24908147752285004,-0.8890990614891052,0.04294852539896965,1.1382176876068115,-0.8121629357337952,0,1,0.9089999794960022,0.9763380289077759,0.07481932640075684
0.30000000000000004,-1.6444981098175049,0.24902042746543884,-0.8897445797920227,0.04329871013760567,1.05233633518219,-0.8161895275115967,13.503934860229492,12.727264404296875,0.0,1620,25,2.8499999046325684,27.0,0,0,0,0,0,0,-1.6435190439224243,0.24850647151470184,-0.8883571028709412,0.046272508800029755,-2.054443359375,-0.81787109375,-1.6444981098175049,0.24902042746543884,-0.8897445797920227,0.04329871013760567,1.05233633518219,-0.8161895275115967,0,1,0.9089999794960022,0.9696043133735657,0.06733715534210205
0.4,-1.6472394466400146,0.24895834922790527,-0.8896883726119995,0.04365183040499687,0.9686080813407898,-0.8186718225479126,13.503934860229492,12.727264404296875,0.0,1620,25,2.8499999046325684,27.0,0,0,0,0,0,0,-1.6435818672180176,0.24843966960906982,-0.8901435136795044,0.04662983864545822,-2.142333984375,-0.8544921875,-1.6472394466400146,0.24895834922790527,-0.8896883726119995,0.04365183040499687,0.9686080813407898,-0.8186718225479126,0,1,0.9079999923706055,0.9634438753128052,0.06160438060760498
0.5,-1.6481574773788452,0.24889571964740753,-0.8860542178153992,0.04400533065199852,0.8823073506355286,-0.8226598501205444,12.952753067016602,12.090896606445312,0.0,1620,25,2.8299999237060547,19.673341751098633,0,0,0,0,0,0,-1.6489336490631104,0.24836784601211548,-0.8896536827087402,0.0470108836889267,-2.2247314453125,-0.84228515625,-1.6481574773788452,0.24889571964740753,-0.8860542178153992,0.04400533065199852,0.8823073506355286,-0.8226598501205444,0,1,0.9120000004768372,0.958299458026886,0.051444172859191895
0.6000000000000001,-1.6485546827316284,0.2488321214914322,-0.8858435750007629,0.04436143487691879,0.8493434190750122,-0.8262684941291809,12.952753067016602,12.090896606445312,0.0,-1180,20,2.759999990463257,-8.833444595336914,0,0,0,0,0,0,-1.648800253868103,0.24822703003883362,-0.8857133984565735,0.04774884879589081,-2.3126220703125,-0.860595703125,-1.6485546827316284,0.2488321214914322,-0.8858435750007629,0.04436143487691879,0.8493434190750122,-0.8262684941291809,0,0,0.9200000166893005,0.9544695019721985,0.038299560546875
0.7000000000000001,-1.6472939252853394,0.24876756966114044,-0.8923974633216858,0.0447198748588562,0.7824329137802124,-0.8318562507629395,13.503934860229492,12.090896606445312,0.0,-1180,20,2.759999990463257,-11.835075378417969,0,0,0,0,0,0,-1.646514654159546,0.24815349280834198,-0.8964479565620422,0.04812956601381302,-2.4005126953125,-0.885009765625,-1.6472939252853394,0.24876756966114044,-0.8923974633216858,0.0447198748588562,0.7824329137802124,-0.8318562507629395,0,1,0.9100000262260437,0.9500225186347961,0.04446983337402344
0.8,-1.6450560092926025,0.2487025409936905,-0.8920280933380127,0.04507816582918167,0.7059509754180908,-0.8351706862449646,12.952753067016602,12.090896606445312,0.0,-710,20,2.759999990463257,-11.835075378417969,0,0,0,0,0,0,-1.6436729431152344,0.24808400869369507,-0.891799807548523,0.048486389219760895,-2.48291015625,-0.86669921875,-1.6450560092926025,0.2487025409936905,-0.8920280933380127,0.04507816582918167,0.7059509754180908,-0.8351706862449646,0,1,0.9039999842643738,0.9454202651977539,0.04602253437042236
0.9,-1.6423808336257935,0.2485676109790802,-0.8956543803215027,0.04581174626946449,0.5234135389328003,-0.8540447950363159,13.503934860229492,12.727264404296875,0.0,-710,20,2.759999990463257,-11.835075378417969,0,0,0,0,0,0,-1.6436729431152344,0.24808400869369507,-0.891799807548523,0.048486389219760895,-2.581787109375,-0.9521484375,-1.6423808336257935,0.2485676109790802,-0.8956543803215027,0.04581174626946449,0.5234135389328003,-0.8540447950363159,0,0,0.9039999842643738,0.9412782788276672,0.0414198637008667
