,x [m],y [m]
0,-17.367342327709544,3.0280716041071876
1,-17.229919542826263,2.0116391359659676
2,0.05456548589622058,2.047358202565451
3,0.0,0.0
4,-34.877044643377836,0.0
5,-34.92052111027342,5.959692668341108
6,0.1392873362209016,6.1008259813208925
7,0.0,2.931122867965844
8,-17.367342327709544,3.0280716041071876
